bundle	deleted	entity_id	revision_id	langcode	delta	field_event_date_value
event	0	74134	74241	und	0	1945-02-24
event	0	74227	74337	und	0	1996-02-19
event	0	74542	74653	und	0	1965-02-25
event	0	74543	74654	und	0	1970-02-26
event	0	74544	74655	und	0	1864-02-27
event	0	74545	74656	und	0	1995-02-28
event	0	74546	74657	und	0	2004-02-29
event	0	74548	74659	und	0	1914-03-01
event	0	74728	74839	und	0	1976-03-04
event	0	75579	75690	und	0	1898-03-03
event	0	75580	75691	und	0	1963-03-04
event	0	75581	75692	und	0	1977-03-05
event	0	75583	75694	und	0	1999-03-07
event	0	75584	75695	und	0	1739-03-08
event	0	76685	76796	und	0	1990-03-10
event	0	76686	76797	und	0	1922-03-11
event	0	76687	76798	und	0	1701-03-13
event	0	76688	76799	und	0	1975-03-12
event	0	76689	76800	und	0	1994-03-14
event	0	76690	76801	und	0	1985-03-15
event	0	76691	76802	und	0	1959-03-16
event	0	76778	76889	und	0	1961-03-14
event	0	76831	163576	und	0	1973-03-15
event	0	76834	76945	und	0	1974-03-15
event	0	76890	77001	und	0	1950-03-18
event	0	76891	77002	und	0	1992-03-17
event	0	76892	77003	und	0	1982-03-19
event	0	76893	77004	und	0	1956-03-20
event	0	76895	77006	und	0	1985-03-22
event	0	76896	77007	und	0	1993-03-23
event	0	79386	79497	und	0	1936-03-18
event	0	79388	79499	und	0	1949-03-18
event	0	79720	171262	und	0	1960-03-27
event	0	80356	80467	und	0	1882-03-24
event	0	80357	80468	und	0	1963-03-25
event	0	80360	80471	und	0	1985-03-27
event	0	80361	80472	und	0	1979-03-28
event	0	80971	81082	und	0	1992-03-31
event	0	80973	81084	und	0	1987-04-02
event	0	80974	81085	und	0	1968-04-03
event	0	80975	81086	und	0	2004-04-04
event	0	80977	81088	und	0	1994-04-06
event	0	81386	81501	und	0	1884-04-07
event	0	81387	81502	und	0	1602-04-08
event	0	81388	81505	und	0	2010-04-09
event	0	81391	81508	und	0	1991-04-12
event	0	81406	81523	und	0	1854-04-07
event	0	81511	81628	und	0	1996-04-11
event	0	81665	81782	und	0	1992-04-13
event	0	81686	81805	und	0	2004-04-14
event	0	81688	81807	und	0	1964-04-16
event	0	81691	81810	und	0	1960-04-18
event	0	81692	81811	und	0	1963-04-19
event	0	81693	159633	und	0	1964-04-20
event	0	81796	81915	und	0	1923-04-17
event	0	81797	81916	und	0	1935-04-17
event	0	81846	81965	und	0	1994-04-18
event	0	81907	82026	und	0	1990-04-19
event	0	81954	82073	und	0	1937-04-21
event	0	81955	159639	und	0	1960-04-22
event	0	81956	82075	und	0	1873-04-23
event	0	81958	167117	und	0	1941-04-26
event	0	81959	82078	und	0	1932-04-25
event	0	81996	82116	und	0	1993-04-22
event	0	82155	82275	und	0	2014-04-25
event	0	82241	82361	und	0	1964-04-26
event	0	82277	167123	und	0	1972-04-27
event	0	82316	82436	und	0	1978-04-28
event	0	82422	82544	und	0	1924-04-28
event	0	82424	82546	und	0	1958-04-30
event	0	82425	82547	und	0	1989-05-01
event	0	82426	82548	und	0	1990-05-02
event	0	82427	82549	und	0	1963-05-03
event	0	82429	82551	und	0	1978-05-04
event	0	82529	159950	und	0	1941-05-05
event	0	82530	82653	und	0	1962-05-06
event	0	82532	82655	und	0	1992-05-08
event	0	82533	82656	und	0	1964-05-09
event	0	82534	82657	und	0	1950-05-10
event	0	82547	82670	und	0	1942-05-04
event	0	82577	170442	und	0	1998-05-04
event	0	82616	159854	und	0	1885-05-02
event	0	82634	82757	und	0	1980-05-02
event	0	82845	82968	und	0	1929-05-09
event	0	82943	83068	und	0	1930-05-12
event	0	82946	167282	und	0	1925-05-13
event	0	82947	160128	und	0	1987-05-14
event	0	82948	83073	und	0	1992-05-15
event	0	82949	83074	und	0	1971-05-16
event	0	82950	83075	und	0	1973-05-17
event	0	82951	83076	und	0	1902-05-18
event	0	83099	83224	und	0	2014-05-12
event	0	83160	83285	und	0	1857-05-13
event	0	83197	83322	und	0	1905-05-14
event	0	83227	83352	und	0	2012-05-15
event	0	83278	83403	und	0	1814-04-06
event	0	83380	160232	und	0	1967-05-19
event	0	83381	180290	und	0	1991-05-20
event	0	83382	83508	und	0	1991-05-21
event	0	83383	83509	und	0	1859-05-22
event	0	83384	83510	und	0	1981-05-23
event	0	83385	167455	und	0	1921-05-24
event	0	83386	160403	und	0	1963-05-25
event	0	83457	83583	und	0	1963-05-24
event	0	83545	83671	und	0	1959-05-22
event	0	83578	83704	und	0	1884-05-21
event	0	83632	158236	und	0	2007-05-21
event	0	83811	83937	und	0	1966-05-26
event	0	83812	83938	und	0	1900-05-27
event	0	83814	83940	und	0	1991-05-28
event	0	83815	83941	und	0	1935-05-29
event	0	83816	83942	und	0	1961-05-30
event	0	83817	83943	und	0	1989-05-31
event	0	83907	84033	und	0	1993-05-28
event	0	83942	84068	und	0	2007-05-29
event	0	83945	84071	und	0	1837-05-30
event	0	84158	84285	und	0	2011-06-02
event	0	84190	84322	und	0	1961-06-04
event	0	84191	84323	und	0	1974-06-05
event	0	84192	84324	und	0	1972-06-06
event	0	84193	84325	und	0	1900-06-07
event	0	84249	84381	und	0	1991-06-08
event	0	84842	84974	und	0	1898-06-06
event	0	84846	84978	und	0	1931-06-06
event	0	84880	170441	und	0	1998-06-06
event	0	85157	85290	und	0	1865-06-09
event	0	85158	85291	und	0	1966-06-10
event	0	85159	85292	und	0	1900-06-11
event	0	85161	85294	und	0	2005-06-13
event	0	85162	160931	und	0	1985-06-14
event	0	85163	85296	und	0	1860-06-15
event	0	85625	85758	und	0	2003-09-06
event	0	85649	85782	und	0	1987-10-06
event	0	85804	85937	und	0	1917-06-12
event	0	85906	162640	und	0	1988-06-15
event	0	85925	86058	und	0	2005-06-15
event	0	85930	86063	und	0	1992-06-17
event	0	85931	161028	und	0	1942-06-18
event	0	85932	161029	und	0	1932-06-19
event	0	85933	86066	und	0	1991-06-20
event	0	85934	167864	und	0	1927-06-21
event	0	85935	86068	und	0	2006-06-22
event	0	85938	86071	und	0	2011-06-16
event	0	86014	86147	und	0	1990-06-17
event	0	86071	176362	und	0	1917-06-19
event	0	86188	86321	und	0	1989-06-21
event	0	86257	86392	und	0	1976-06-23
event	0	86258	86393	und	0	1977-06-24
event	0	86261	86396	und	0	1952-06-26
event	0	86262	161172	und	0	1977-06-27
event	0	86263	86398	und	0	2011-06-28
event	0	86264	86399	und	0	1998-06-29
event	0	86290	86425	und	0	1969-06-23
event	0	86506	86641	und	0	1995-06-28
event	0	87078	160617	und	0	1962-06-01
event	0	87149	161189	und	0	1925-07-02
event	0	87260	161190	und	0	1990-07-03
event	0	87261	87396	und	0	1979-07-04
event	0	87262	87397	und	0	1853-07-05
event	0	87264	161285	und	0	1967-07-06
event	0	87268	87406	und	0	1963-06-30
event	0	87279	87428	und	0	1893-06-30
event	0	87609	87759	und	0	1974-07-07
event	0	87611	161365	und	0	1949-07-08
event	0	87612	87762	und	0	2011-07-09
event	0	87613	87763	und	0	1993-07-10
event	0	87617	87767	und	0	1969-07-13
event	0	88197	88355	und	0	1953-07-15
event	0	88199	161649	und	0	1966-07-16
event	0	88200	88358	und	0	1955-07-17
event	0	88202	88360	und	0	1923-07-19
event	0	88203	88361	und	0	1970-07-20
event	0	88211	88369	und	0	1775-07-14
event	0	88312	88470	und	0	1930-07-16
event	0	88568	88726	und	0	1985-07-22
event	0	88569	88727	und	0	1996-07-23
event	0	88570	88728	und	0	1986-07-24
event	0	88571	88729	und	0	1992-07-25
event	0	88572	88730	und	0	1963-07-26
event	0	88573	88731	und	0	1971-07-27
event	0	88909	89067	und	0	1904-08-29
event	0	89121	89287	und	0	2004-07-28
event	0	89123	89289	und	0	1962-07-30
event	0	89124	89290	und	0	2009-07-31
event	0	89125	172394	und	0	1954-08-01
event	0	89126	89292	und	0	1977-08-02
event	0	89127	89293	und	0	1996-08-03
event	0	89200	89366	und	0	1906-08-02
event	0	89270	89436	und	0	2004-08-03
event	0	89281	89448	und	0	1900-08-04
event	0	89328	89495	und	0	1982-08-05
event	0	89463	89630	und	0	1905-08-09
event	0	89625	89792	und	0	1993-08-04
event	0	89626	89793	und	0	1965-08-05
event	0	89627	89794	und	0	1989-08-06
event	0	89628	162043	und	0	1929-08-07
event	0	89630	89797	und	0	2004-08-08
event	0	89631	89798	und	0	1995-08-09
event	0	89632	89799	und	0	1984-08-10
event	0	89660	89829	und	0	1991-08-11
event	0	89661	89830	und	0	1883-08-12
event	0	89662	89831	und	0	1963-08-13
event	0	89663	89832	und	0	1954-08-14
event	0	89664	162366	und	0	1925-08-15
event	0	89665	89834	und	0	1960-08-16
event	0	89666	89835	und	0	1996-08-17
event	0	89809	89978	und	0	1925-07-16
event	0	90041	90210	und	0	1838-08-22
event	0	90063	90232	und	0	1977-08-22
event	0	90478	90647	und	0	1984-08-31
event	0	90571	90740	und	0	1969-09-02
event	0	90573	90742	und	0	1976-09-01
event	0	90578	168922	und	0	1980-09-02
event	0	90622	90791	und	0	2004-09-03
event	0	90679	90848	und	0	1946-09-05
event	0	90816	90985	und	0	1844-09-10
event	0	91117	91289	und	0	1967-08-18
event	0	91118	91290	und	0	2002-08-19
event	0	91119	91291	und	0	1919-08-20
event	0	91120	91292	und	0	1900-08-21
event	0	91121	91293	und	0	2010-08-22
event	0	91122	91294	und	0	2006-08-23
event	0	91123	91295	und	0	2007-08-24
event	0	91179	91352	und	0	1901-07-16
event	0	91269	91442	und	0	1924-09-18
event	0	91381	91554	und	0	2002-09-20
event	0	91542	91715	und	0	1996-09-24
event	0	91717	91890	und	0	1976-09-29
event	0	91762	91935	und	0	1978-08-26
event	0	91777	91950	und	0	1982-09-30
event	0	91793	91966	und	0	1900-08-27
event	0	91794	91967	und	0	1844-08-28
event	0	91795	168904	und	0	1960-08-29
event	0	91796	91969	und	0	1997-08-31
event	0	91797	91970	und	0	1983-08-30
event	0	91852	92025	und	0	1959-10-01
event	0	91895	92068	und	0	1901-10-02
event	0	92040	166705	und	0	1973-10-05
event	0	92344	92517	und	0	1988-10-12
event	0	92674	92847	und	0	1994-10-20
event	0	92977	93150	und	0	2006-10-27
event	0	93096	93269	und	0	1978-10-31
event	0	93142	93315	und	0	1980-09-01
event	0	93143	93316	und	0	1932-09-02
event	0	93144	93317	und	0	2007-09-03
event	0	93145	93318	und	0	1980-09-04
event	0	93146	93319	und	0	1910-09-06
event	0	93147	93320	und	0	1983-09-05
event	0	93148	93321	und	0	1987-09-07
event	0	93319	93494	und	0	1886-09-08
event	0	93324	93499	und	0	1977-09-09
event	0	93340	162821	und	0	1977-09-12
event	0	93342	162822	und	0	1985-09-13
event	0	93343	93518	und	0	1980-09-14
event	0	93601	93777	und	0	1974-09-19
event	0	93602	93778	und	0	1976-09-20
event	0	93603	93779	und	0	1984-09-21
event	0	93605	93781	und	0	2004-09-15
event	0	93607	93783	und	0	1986-09-16
event	0	93608	93784	und	0	1976-09-17
event	0	93610	93786	und	0	2004-09-18
event	0	93667	93843	und	0	1968-09-22
event	0	93668	155681	und	0	1948-09-23
event	0	93669	93845	und	0	2012-09-24
event	0	93670	93846	und	0	1978-09-25
event	0	93671	93847	und	0	1941-09-26
event	0	93672	93848	und	0	2006-09-27
event	0	93673	93849	und	0	1970-09-28
event	0	93716	93894	und	0	2000-09-29
event	0	93717	93895	und	0	1963-09-30
event	0	93718	93896	und	0	1976-10-01
event	0	93719	93897	und	0	1947-10-02
event	0	93720	93898	und	0	1977-10-03
event	0	93723	93901	und	0	1960-10-05
event	0	93748	93927	und	0	2005-10-06
event	0	93749	93928	und	0	1964-10-07
event	0	93751	93930	und	0	2005-10-09
event	0	93753	93932	und	0	1954-10-11
event	0	93754	93933	und	0	1968-10-12
event	0	93787	93967	und	0	1881-10-13
event	0	93788	93968	und	0	1974-10-14
event	0	93789	93969	und	0	1951-10-15
event	0	93791	169413	und	0	1961-10-17
event	0	93794	93974	und	0	1985-10-18
event	0	93795	93975	und	0	1977-10-19
event	0	93837	94017	und	0	2011-10-20
event	0	93838	94018	und	0	1833-10-21
event	0	93839	94019	und	0	2006-10-23
event	0	93840	94020	und	0	1988-10-25
event	0	93841	94021	und	0	1964-10-26
event	0	93890	94071	und	0	2005-10-27
event	0	93891	164120	und	0	1961-10-28
event	0	93892	94073	und	0	1990-10-29
event	0	93893	94074	und	0	2011-10-30
event	0	93894	164019	und	0	1949-10-31
event	0	93895	94076	und	0	1959-11-01
event	0	93896	94077	und	0	2007-11-02
event	0	93947	94128	und	0	1986-11-03
event	0	93949	156806	und	0	1965-11-05
event	0	93950	94131	und	0	1900-11-06
event	0	93953	94134	und	0	1934-11-09
event	0	94038	94220	und	0	1964-11-10
event	0	94041	94223	und	0	1983-11-11
event	0	94044	94226	und	0	1925-11-13
event	0	94045	94227	und	0	1984-11-14
event	0	94046	94228	und	0	1930-11-16
event	0	94048	94230	und	0	1984-11-16
event	0	94197	156869	und	0	1964-11-17
event	0	94199	94384	und	0	1969-11-18
event	0	94200	94385	und	0	1968-11-19
event	0	94201	94386	und	0	1984-11-21
event	0	94202	94387	und	0	1977-11-22
event	0	94206	94391	und	0	2005-11-20
event	0	94286	94474	und	0	1977-11-24
event	0	94287	94475	und	0	1980-11-25
event	0	94288	94476	und	0	1910-11-26
event	0	94289	94477	und	0	1973-11-27
event	0	94292	165322	und	0	2006-11-30
event	0	94336	94526	und	0	1978-12-01
event	0	94337	94527	und	0	2004-12-02
event	0	94340	94530	und	0	1924-12-05
event	0	94341	94531	und	0	1998-12-06
event	0	94342	94532	und	0	1973-12-07
event	0	94384	94574	und	0	1982-12-09
event	0	94385	94575	und	0	1981-12-10
event	0	94404	94594	und	0	1985-12-15
event	0	94405	94595	und	0	1961-12-16
event	0	94406	94596	und	0	1982-12-17
event	0	94407	94597	und	0	1995-12-18
event	0	94408	157521	und	0	1953-12-19
event	0	94409	165701	und	0	1991-12-20
event	0	94410	94600	und	0	1982-12-21
event	0	94433	157301	und	0	1996-12-22
event	0	94434	165741	und	0	1980-12-23
event	0	94436	94626	und	0	1956-12-27
event	0	94437	157500	und	0	1964-12-24
event	0	94438	165746	und	0	1890-12-26
event	0	94440	94630	und	0	1983-12-29
event	0	94443	94633	und	0	1986-12-31
event	0	94444	94634	und	0	2007-01-01
event	0	94446	94636	und	0	1980-01-03
event	0	94447	157635	und	0	1983-01-04
event	0	94448	157636	und	0	2009-01-05
event	0	94449	94639	und	0	1960-01-06
event	0	94452	94642	und	0	1986-01-09
event	0	94453	94643	und	0	1992-01-10
event	0	94454	157786	und	0	1982-01-11
event	0	94455	157789	und	0	1980-01-12
event	0	94457	94647	und	0	1981-01-14
event	0	94458	94648	und	0	1999-01-15
event	0	94459	157843	und	0	2006-01-16
event	0	94460	94650	und	0	1989-01-17
event	0	94461	157964	und	0	1963-01-18
event	0	94595	94785	und	0	1983-01-19
event	0	94596	94786	und	0	1981-01-20
event	0	94597	158018	und	0	1874-01-22
event	0	94598	94788	und	0	1983-01-23
event	0	94599	94789	und	0	1999-01-24
event	0	94600	158011	und	0	1960-01-21
event	0	94601	94791	und	0	1986-01-25
event	0	94685	94875	und	0	1878-01-26
event	0	94686	94876	und	0	1983-01-27
event	0	94688	158060	und	0	1966-01-29
event	0	94689	94879	und	0	1899-01-30
event	0	94690	94880	und	0	1985-01-31
event	0	94691	94881	und	0	1982-02-01
event	0	94732	94924	und	0	1961-02-03
event	0	94734	94926	und	0	1994-02-04
event	0	94736	94928	und	0	1935-02-05
event	0	94740	94932	und	0	1980-02-06
event	0	94743	94935	und	0	1980-02-07
event	0	94818	169841	und	0	1929-11-29
event	0	94820	158556	und	0	1965-02-12
event	0	94821	158543	und	0	1960-02-13
event	0	94822	158561	und	0	1981-02-14
event	0	94823	95018	und	0	1986-02-15
event	0	94858	95053	und	0	1979-02-17
event	0	94860	95055	und	0	1981-02-22
event	0	94868	170726	und	0	1962-02-16
event	0	94869	95064	und	0	1964-02-19
event	0	94871	95066	und	0	1925-02-20
event	0	94893	95089	und	0	1863-02-23
event	0	94896	95092	und	0	1982-02-25
event	0	94897	95093	und	0	2000-02-26
event	0	94898	95094	und	0	2005-02-27
event	0	94899	158756	und	0	1900-02-28
event	0	94900	95096	und	0	1977-03-01
event	0	95042	166473	und	0	1918-03-02
event	0	95044	177195	und	0	1932-03-04
event	0	95045	95244	und	0	1980-03-05
event	0	95046	95245	und	0	1921-03-07
event	0	95048	95247	und	0	1982-03-06
event	0	95051	95250	und	0	1902-03-08
event	0	95241	95440	und	0	1980-03-09
event	0	95243	95442	und	0	1982-03-11
event	0	95244	95443	und	0	1980-03-12
event	0	95246	95445	und	0	1980-03-13
event	0	95286	171144	und	0	1950-03-17
event	0	95288	95487	und	0	1977-03-19
event	0	95289	95488	und	0	1976-03-20
event	0	95292	95491	und	0	1953-03-22
event	0	95314	95513	und	0	2005-03-23
event	0	95315	95514	und	0	1969-03-24
event	0	95316	95515	und	0	1961-03-25
event	0	95319	95518	und	0	1960-03-27
event	0	95320	95519	und	0	1966-03-28
event	0	95321	95520	und	0	2005-03-29
event	0	95340	159192	und	0	1960-03-30
event	0	95341	95540	und	0	1913-04-01
event	0	95342	95541	und	0	1797-03-31
event	0	95343	95542	und	0	1912-04-02
event	0	95345	95544	und	0	1973-04-03
event	0	95346	95545	und	0	1989-04-04
event	0	95384	95583	und	0	1886-04-07
event	0	95385	95584	und	0	1926-04-09
event	0	95386	95585	und	0	1969-04-12
event	0	95389	95588	und	0	1991-04-08
event	0	95449	95648	und	0	1688-04-13
event	0	95450	95649	und	0	1970-04-14
event	0	95451	95650	und	0	1922-04-15
event	0	95452	95651	und	0	1946-04-16
event	0	95454	95653	und	0	1964-04-18
event	0	95455	95654	und	0	1968-04-19
event	0	95487	95686	und	0	1999-04-20
event	0	95489	95688	und	0	1994-04-21
event	0	95491	95690	und	0	1901-04-22
event	0	95493	95692	und	0	1995-04-23
event	0	95494	159743	und	0	1993-04-24
event	0	95495	95694	und	0	1804-04-25
event	0	95497	95696	und	0	1999-04-26
event	0	95546	167120	und	0	1994-04-27
event	0	95547	95747	und	0	1993-04-28
event	0	95548	95748	und	0	1973-04-29
event	0	95549	95749	und	0	1901-04-30
event	0	95552	95752	und	0	1900-05-03
event	0	95576	95776	und	0	1983-05-04
event	0	95579	171711	und	0	1936-05-07
event	0	95580	95780	und	0	1963-05-08
event	0	95581	160081	und	0	2004-05-09
event	0	95582	95782	und	0	1988-05-10
event	0	95621	160083	und	0	1921-05-11
event	0	95624	95824	und	0	1955-05-12
event	0	95626	95826	und	0	1983-05-13
event	0	95629	95829	und	0	1900-05-15
event	0	95630	167378	und	0	1978-05-17
event	0	95660	95860	und	0	1902-05-18
event	0	95661	95861	und	0	1998-05-19
event	0	95662	95862	und	0	1981-05-20
event	0	95663	95863	und	0	1973-05-21
event	0	95664	95864	und	0	1973-05-24
event	0	95666	95866	und	0	1951-05-23
event	0	95668	160236	und	0	1942-05-22
event	0	95709	95909	und	0	1922-05-25
event	0	95717	95917	und	0	2010-05-25
event	0	95718	167472	und	0	1980-05-26
event	0	95719	95919	und	0	1963-05-27
event	0	95720	95920	und	0	1975-05-28
event	0	95722	160458	und	0	2005-05-29
event	0	95723	95923	und	0	1963-05-30
event	0	95724	95924	und	0	2013-05-31
event	0	95745	95945	und	0	1963-05-27
event	0	95798	95999	und	0	1983-06-01
event	0	95799	96000	und	0	1965-06-02
event	0	95802	96003	und	0	1986-06-05
event	0	95803	96004	und	0	1652-06-06
event	0	95804	96005	und	0	1953-06-07
event	0	95837	96040	und	0	1900-06-08
event	0	95838	96041	und	0	1991-06-09
event	0	95839	96042	und	0	2012-06-10
event	0	95840	96043	und	0	1981-06-11
event	0	95842	96045	und	0	1950-06-13
event	0	95845	96048	und	0	1963-06-08
event	0	95897	96100	und	0	1955-06-15
event	0	95898	96101	und	0	1969-06-17
event	0	95899	96102	und	0	1982-06-18
event	0	95900	96103	und	0	1913-06-19
event	0	95901	161100	und	0	1988-06-20
event	0	95945	96153	und	0	1961-06-22
event	0	95946	96154	und	0	1994-06-23
event	0	95948	96157	und	0	1984-06-26
event	0	95949	96158	und	0	1969-06-24
event	0	95950	96159	und	0	1982-06-25
event	0	95952	96161	und	0	1961-06-27
event	0	95953	96162	und	0	1995-06-28
event	0	95980	96190	und	0	1982-06-29
event	0	95981	96191	und	0	1969-07-05
event	0	95983	96193	und	0	1960-07-01
event	0	95985	96195	und	0	1982-07-02
event	0	95986	96196	und	0	1976-07-03
event	0	96023	96233	und	0	1960-05-07
event	0	96031	96241	und	0	1990-07-16
event	0	96032	96242	und	0	1979-07-19
event	0	96033	96243	und	0	1960-07-15
event	0	96036	96246	und	0	1980-07-13
event	0	96046	96256	und	0	1901-07-21
event	0	96047	96257	und	0	1971-07-25
event	0	96048	96258	und	0	1975-07-27
event	0	96049	96259	und	0	1970-07-23
event	0	96050	96260	und	0	1982-07-30
event	0	96229	96439	und	0	1900-08-03
event	0	96230	96440	und	0	1982-08-05
event	0	96231	96441	und	0	1971-08-04
event	0	96232	96442	und	0	1963-08-02
event	0	96233	96443	und	0	1976-08-06
event	0	96234	96444	und	0	1962-08-01
event	0	96235	96445	und	0	1969-07-31
event	0	96252	96463	und	0	1973-08-07
event	0	96253	96464	und	0	1984-08-08
event	0	96284	96495	und	0	1977-08-10
event	0	96285	96496	und	0	1934-08-11
event	0	96286	96497	und	0	1975-08-12
event	0	96287	96498	und	0	1960-08-13
event	0	96288	96499	und	0	1989-08-14
event	0	96294	96505	und	0	2004-08-15
event	0	96298	96509	und	0	2004-08-17
event	0	96299	96510	und	0	1995-08-18
event	0	96300	96511	und	0	2008-08-19
event	0	96303	96514	und	0	1963-08-21
event	0	96305	162367	und	0	2012-08-16
event	0	96306	96517	und	0	1942-08-23
event	0	96336	96550	und	0	1958-08-24
event	0	96337	96551	und	0	2004-08-25
event	0	96338	96552	und	0	1978-08-26
event	0	96342	162522	und	0	1975-08-27
event	0	96343	96557	und	0	1970-08-28
event	0	96344	96558	und	0	1910-08-30
event	0	96357	154691	und	0	1966-08-26
event	0	96362	96576	und	0	1900-09-04
event	0	96363	96577	und	0	1982-08-31
event	0	96393	96607	und	0	1952-09-11
event	0	96412	96630	und	0	1989-09-06
event	0	96416	181395	und	0	1983-09-19
event	0	96425	96644	und	0	1901-09-15
event	0	96426	96645	und	0	1987-09-16
event	0	96440	96662	und	0	1991-09-21
event	0	96441	96663	und	0	1952-09-22
event	0	96442	155680	und	0	1976-09-23
event	0	96443	96665	und	0	1984-09-25
event	0	96444	96666	und	0	1987-09-27
event	0	96458	163218	und	0	1966-09-30
event	0	96459	96681	und	0	1980-10-03
event	0	96460	163279	und	0	1966-10-04
event	0	96478	96701	und	0	1844-10-05
event	0	96479	96702	und	0	1993-10-08
event	0	96497	96722	und	0	1974-10-14
event	0	96498	96723	und	0	1965-10-16
event	0	96499	96724	und	0	1983-10-17
event	0	96500	96725	und	0	2000-10-18
event	0	96530	96763	und	0	1977-10-19
event	0	96531	96764	und	0	1988-10-20
event	0	96532	96765	und	0	1977-10-21
event	0	96533	96766	und	0	1981-10-23
event	0	96534	163734	und	0	1900-10-25
event	0	96545	169407	und	0	1985-10-15
event	0	96550	96785	und	0	1976-10-26
event	0	96551	163862	und	0	1913-10-29
event	0	96587	96825	und	0	2003-11-04
event	0	96588	96826	und	0	1938-11-06
event	0	96628	96866	und	0	1959-11-10
event	0	96629	96867	und	0	1961-11-13
event	0	96650	96889	und	0	1985-11-21
event	0	96651	96890	und	0	1986-11-22
event	0	96662	96902	und	0	1995-11-24
event	0	96663	96903	und	0	1953-11-26
event	0	96664	96904	und	0	1924-11-28
event	0	96703	96946	und	0	1953-12-05
event	0	96718	96964	und	0	2003-12-11
event	0	96719	96965	und	0	1913-12-12
event	0	96720	96966	und	0	1903-12-17
event	0	96722	96968	und	0	1980-12-14
event	0	96723	96969	und	0	1920-12-15
event	0	96724	96970	und	0	1980-12-24
event	0	96725	96971	und	0	1968-12-28
event	0	96726	96972	und	0	1953-12-29
event	0	96727	96973	und	0	1935-12-30
event	0	96839	157842	und	0	1834-01-15
event	0	96846	170486	und	0	2013-01-28
event	0	96871	97118	und	0	2013-01-21
event	0	96872	97119	und	0	2013-01-23
event	0	96873	97120	und	0	1961-01-24
event	0	96888	168983	und	0	1896-01-26
event	0	96892	97142	und	0	2005-01-27
event	0	96896	97146	und	0	1996-01-29
event	0	96947	97198	und	0	1969-02-03
event	0	96948	97199	und	0	2002-02-04
event	0	97021	97272	und	0	2000-02-11
event	0	97054	97307	und	0	2002-02-20
event	0	97057	97310	und	0	1985-02-21
event	0	97058	97311	und	0	1914-02-22
event	0	97059	97312	und	0	2014-02-15
event	0	97060	158567	und	0	1984-02-17
event	0	97078	97340	und	0	1304-02-24
event	0	97079	97341	und	0	1974-02-23
event	0	97081	97343	und	0	2013-02-25
event	0	97082	97344	und	0	1984-02-26
event	0	97083	158814	und	0	1958-02-27
event	0	97140	97409	und	0	1958-03-02
event	0	97145	97414	und	0	1997-03-05
event	0	97146	158930	und	0	2005-03-07
event	0	97172	97464	und	0	1957-03-08
event	0	97174	158931	und	0	1951-03-09
event	0	97175	158934	und	0	1952-03-10
event	0	97176	97468	und	0	1959-03-11
event	0	97182	97474	und	0	1968-03-12
event	0	97184	97476	und	0	1878-03-14
event	0	97202	97501	und	0	2002-03-19
event	0	97203	97502	und	0	1896-03-20
event	0	97208	97507	und	0	1982-03-17
event	0	97229	159184	und	0	1961-03-22
event	0	97231	97531	und	0	1970-03-23
event	0	97234	166788	und	0	1960-03-28
event	0	97300	97600	und	0	1983-03-31
event	0	97302	97602	und	0	1984-04-03
event	0	97320	97622	und	0	2003-04-09
event	0	97364	97666	und	0	1993-04-14
event	0	97365	97667	und	0	1978-04-15
event	0	97374	97676	und	0	1970-04-24
event	0	97375	97677	und	0	1984-04-23
event	0	97497	97814	und	0	1994-04-29
event	0	97498	97815	und	0	1873-05-01
event	0	97500	159852	und	0	1976-04-30
event	0	97513	159855	und	0	1991-05-03
event	0	97593	171718	und	0	1994-05-10
event	0	97596	97926	und	0	2004-05-16
event	0	97614	97951	und	0	1994-04-27
event	0	97660	97999	und	0	1986-05-25
event	0	97661	98000	und	0	1977-05-26
event	0	97680	98019	und	0	1926-06-01
event	0	97681	98021	und	0	1993-06-02
event	0	97682	98022	und	0	1910-05-31
event	0	97688	98030	und	0	1996-06-04
event	0	97689	98031	und	0	1928-06-05
event	0	97713	98056	und	0	1990-06-07
event	0	97714	98057	und	0	1988-06-08
event	0	97715	98058	und	0	1976-06-13
event	0	97827	98173	und	0	1986-06-24
event	0	97831	98177	und	0	1963-06-25
event	0	97847	98193	und	0	1986-06-27
event	0	97870	161174	und	0	1986-06-29
event	0	97873	98219	und	0	1914-06-28
event	0	97936	98282	und	0	1991-07-02
event	0	98023	98371	und	0	2014-07-22
event	0	98079	98441	und	0	1962-08-07
event	0	98080	162044	und	0	2006-08-08
event	0	98107	162266	und	0	2010-08-13
event	0	98108	181406	und	0	1928-08-12
event	0	98123	172531	und	0	1977-08-18
event	0	98127	98491	und	0	2013-08-19
event	0	98198	98562	und	0	2012-08-24
event	0	98210	98574	und	0	1987-08-29
event	0	98211	98575	und	0	2012-08-30
event	0	98212	98576	und	0	2013-09-01
event	0	98308	98699	und	0	2014-09-02
event	0	98379	98778	und	0	1946-10-05
event	0	98380	98779	und	0	1960-10-01
event	0	98413	98815	und	0	1946-10-05
event	0	98709	165555	und	0	2013-12-05
event	0	98745	165697	und	0	2014-12-16
event	0	98850	99288	und	0	2001-01-22
event	0	99117	99564	und	0	1995-03-21
event	0	99152	99602	und	0	1658-03-28
event	0	99872	176033	und	0	2015-10-09
event	0	100071	100524	und	0	1996-12-04
event	0	100229	100682	und	0	2015-05-09
event	0	120612	121063	und	0	1952-01-23
